2 2
297 176 100
272 82 39
273 32 78
306 229 78
231 178 26
203 123 94
296 184 81
276 78 6
104 259 79
148 79 37
52 295 6
161 155 75
200 102 62
182 298 6
72 55 16
120 102 24
212 248 94
48 5 2
68 243 4
66 236 53
113 33 63
234 59 12
169 105 93
69 19 66
61 76 38
42 261 51
94 20 19
73 27 100
276 58 78
173 89 80
155 243 65
218 7 86
16 235 72
92 25 42
165 233 20
17 147 98
234 55 5
107 270 86
274 258 4
107 25 8
91 286 49
84 68 32
183 240 32
182 221 41
104 51 36
281 195 35
189 262 16
182 241 28
28 118 26
23 309 80
162 298 78
63 25 97
39 309 45
149 167 35
144 37 43
237 177 5
98 234 70
27 296 26
223 174 19
56 101 49
311 79 43
127 62 15
147 227 83
158 260 68
198 125 90
254 193 97
37 36 45
174 47 29
56 102 50
226 101 32
168 298 25
25 181 54
54 236 47
257 201 97
1 106 88
263 253 17
132 120 94
122 99 98
176 294 24
275 295 35
283 272 74
99 22 73
145 117 12
53 159 86
21 295 9
0 102 77
166 255 35
9 284 21
313 37 29
40 248 55
291 294 78
276 213 68
90 237 39
111 302 72
127 289 53
130 216 21
266 25 72
20 224 31
105 125 43
175 79 14
142 20 64
212 246 11
78 72 2
71 229 2
183 141 8
16 118 57
62 44 26
49 229 17
177 200 72
101 161 35
106 225 91
292 165 36
273 164 30
26 281 18
266 315 45
99 222 8
22 157 65
146 302 59
121 43 27
110 97 47
304 170 47
144 21 71
269 217 98
145 240 96
192 207 32
226 76 46
135 171 60
2 160 83
17 71 80
52 274 26
202 255 30
273 207 18
250 304 69
73 168 79
140 24 27
276 141 34
264 174 44
191 234 22
16 13 8
265 243 25
293 128 65
110 21 56
13 92 54
57 71 12
48 42 18
110 34 84
150 74 85
128 52 54
48 0 30
107 125 71
69 126 33
65 36 64
154 61 38
205 198 52
200 86 52
259 206 24
275 35 56
274 77 81
115 33 90
178 129 96
302 43 93
154 175 59
24 65 91
16 226 93
307 191 46
208 90 97
131 220 12
283 32 60
269 38 54
245 183 74
147 227 50
171 10 85
150 165 55
102 212 76
260 154 69
92 303 3
113 123 98
235 186 45
258 264 38
276 122 34
226 206 34
197 93 89
220 200 90
59 77 34
177 79 10
56 226 52
132 37 54
216 22 26
42 252 40
16 36 90
274 48 13
186 157 78
64 53 12
80 26 58
30 281 7
230 73 79
204 101 99
316 142 42
81 97 68
113 207 42
200 277 100
119 213 35
239 145 79
222 203 40
266 307 45
179 132 23
160 315 31
283 55 30
122 1 14
275 88 35
70 153 42
88 212 28
136 135 74
94 234 40
245 69 29
46 277 88
76 173 37
270 146 99
260 226 34
225 81 20
296 294 40
47 150 94
258 213 58
5 225 46
170 52 95
171 243 49
196 94 27
191 236 76
64 101 75
290 195 19
79 115 29
3 116 74
284 211 50
240 303 71
10 149 82
189 232 67
4 206 10
100 257 13
239 181 15
75 238 18
89 177 18
49 7 16
265 218 61
42 100 22
103 219 37
261 184 32
164 91 8
40 82 2
77 122 35
224 259 44
274 122 78
280 220 86
255 247 58
109 288 89
278 53 65
17 188 70
182 24 99
148 279 55
231 206 54
107 123 10
174 133 16
301 247 3
90 136 97
218 4 41
266 181 12
226 81 96
89 160 86
45 65 84
185 179 29
140 278 31
160 52 29
19 286 4
12 298 4
254 54 78
296 204 15
92 58 36
225 297 26
106 83 90
230 258 60
106 6 14
223 23 31
70 98 75
23 289 72
82 227 67
196 263 74
10 65 74
124 136 60
157 118 46
272 262 56
279 20 79
179 256 66
124 159 43
262 234 58
245 196 78
102 169 81
144 79 95
167 38 47
211 182 100
74 4 23
162 250 93
65 89 14
51 187 71
98 43 18
116 196 24
233 61 51
15 168 66
316 252 52
270 102 37
278 3 68
188 145 82
226 245 95
87 129 2
4 262 54
233 4 83
189 197 63
269 303 67
59 314 66
283 39 71
11 23 73
160 125 8
241 167 45
4 109 77
266 160 60
239 167 61
279 219 27
54 79 66
106 190 77
89 69 66
108 150 6
130 184 11
17 146 49
4 301 30
136 15 3
310 185 12
265 122 92
119 298 91
202 1 98
54 249 68
293 116 39
194 28 20
206 52 66
116 15 78
70 168 21
213 23 73
124 138 82
132 26 16
201 1 94
20 214 78
18 155 64
60 105 98
178 233 16
63 1 64
312 97 4
207 26 9
306 38 20
295 100 56
285 236 68
97 313 90
133 310 8
238 158 46
162 59 4
273 159 55
293 241 20
97 297 91
192 313 78
274 150 98
253 173 47
111 60 86
102 59 74
208 292 36
28 84 97
316 13 2
107 294 88
146 77 59
243 137 63
99 94 26
47 88 90
114 6 22
226 288 20
27 122 35
7 236 19
219 98 2
316 251 77
10 279 99
233 247 42
134 207 25
281 250 33
5 103 9
265 13 45
146 104 18
175 103 21
231 110 80
193 159 28
118 37 36
135 187 92
143 228 48
79 156 10
232 283 23
312 161 20
2 306 57
117 311 94
104 238 37
274 15 67
11 87 93
214 225 16
147 290 40
80 83 5
162 70 84
177 55 5
42 266 34
266 299 92
269 287 63
197 105 6
231 179 53
1 93 19
91 155 32
187 111 79
0 277 87
67 189 88
144 228 59
92 72 46
249 210 60
311 302 64
201 251 88
146 152 62
64 45 100
305 134 78
177 308 68
18 34 2
184 196 22
195 60 55
308 208 24
73 266 35
50 127 19
243 171 92
147 218 29
93 185 66
85 98 6
184 228 81
257 77 80
288 215 58
115 84 100
187 237 56
80 229 36
164 130 36
285 281 84
229 126 10
70 239 12
287 21 19
199 291 5
148 4 37
156 123 2
107 45 39
19 250 3
163 108 5
121 94 1
216 28 8
230 186 29
243 311 80
224 52 71
168 246 5
316 292 68
245 251 2
115 103 91
101 279 49
58 287 31
12 252 3
243 235 72
53 46 59
275 246 20
245 72 36
307 149 1
315 121 74
59 284 14
252 84 61
97 120 7
43 198 28
37 238 62
104 239 1
252 213 53
213 92 31
296 301 8
210 127 18
81 277 67
132 222 6
60 101 54
243 174 70
146 201 89
115 118 84
84 30 26
41 227 8
71 185 13
149 304 43
77 2 79
149 121 98
292 48 26
139 253 80
26 153 97
148 93 82
80 279 10
127 274 26
120 316 76
89 74 84
56 302 78
178 55 66
172 76 18
8 316 96
122 10 14
250 248 52
98 43 96
0 42 48
137 85 31
8 4 98
92 188 94
10 25 42
197 174 55
102 5 65
188 220 65
19 35 41
312 151 58
82 1 21
194 4 10
273 5 44
69 28 23
100 307 64
25 260 66
212 239 100
147 39 25
123 232 7
242 243 1
185 31 51
237 157 15
178 313 73
198 254 99
245 292 21
82 107 53
30 95 92
139 186 3
19 81 49
280 223 34
285 134 5
9 311 19
41 63 16
281 158 95
103 315 69
27 59 71
92 207 84
227 301 7
67 229 11
199 141 46
102 247 82
152 99 70
126 68 4
117 290 100
65 304 30
39 3 5
11 227 44
121 295 92
60 143 41
75 52 35
209 297 58
312 58 11
42 310 30
299 53 33
167 54 11
22 248 69
120 302 37
65 169 70
57 211 44
229 45 34
243 147 61
107 278 64
148 91 35
164 276 71
309 305 49
240 47 37
4 283 15
80 141 48
180 65 5
139 286 76
200 113 73
218 278 52
77 18 22
159 83 15
242 206 41
61 288 34
95 102 14
136 251 29
260 316 13
258 58 53
6 268 25
47 255 25
177 151 79
184 73 35
303 76 78
111 227 35
188 294 93
136 308 23
20 172 14
143 84 91
140 136 1
294 216 32
148 150 89
115 153 36
78 306 73
219 13 5
65 21 59
147 249 99
74 176 40
158 225 98
35 214 65
18 33 3
275 240 51
315 56 68
169 214 19
59 163 95
313 238 53
60 282 64
208 305 75
279 125 5
59 104 36
273 45 75
293 226 73
159 19 92
111 144 14
248 37 89
30 38 32
274 206 53
168 311 77
22 112 10
211 230 59
169 170 97
293 9 93
236 251 67
12 7 17
284 307 40
276 164 20
184 129 46
87 117 96
38 78 3
117 210 93
150 90 59
47 155 63
119 144 78
272 78 95
185 263 13
142 304 85
192 22 82
256 142 17
47 291 91
165 292 57
63 124 67
160 288 61
276 114 46
19 127 1
229 141 15
29 17 25
97 3 26
46 54 73
314 228 27
87 179 34
295 298 62
4 136 89
64 144 30
43 256 66
91 34 62
284 65 8
44 29 48
312 129 29
48 284 47
226 252 31
186 121 19
54 58 38
52 82 82
105 53 10
124 273 64
134 117 46
299 313 84
304 132 62
151 201 94
204 255 29
163 162 22
40 10 4
229 3 31
86 299 37
312 237 92
58 10 93
1 287 96
42 155 6
39 134 18
59 182 71
74 15 49
8 245 11
207 10 96
116 231 26
118 129 79
219 298 81
8 109 77
184 93 87
113 161 77
206 301 38
214 119 53
14 257 85
19 33 83
266 291 21
165 272 97
4 176 4
19 285 29
313 68 71
224 7 96
293 108 34
294 239 77
42 16 57
242 82 99
54 193 86
231 306 54
167 245 16
215 52 60
269 77 33
280 294 6
283 215 20
83 312 91
207 178 39
172 184 34
239 68 90
228 270 80
227 170 30
161 310 7
199 170 48
307 104 16
204 304 1
41 304 32
134 167 1
300 101 73
203 305 34
247 18 99
233 314 10
260 3 27
202 196 75
121 33 67
24 65 65
67 154 59
10 3 2
147 58 85
9 168 48
91 233 99
186 4 18
313 279 2
93 61 66
242 281 47
198 219 75
126 141 57
298 128 51
117 146 57
183 260 72
40 207 23
223 187 24
0 264 72
87 217 37
188 186 5
162 243 52
251 252 63
49 314 25
161 139 35
201 283 66
287 265 15
235 105 58
171 229 84
54 84 21
18 197 73
221 246 36
258 111 7
88 192 70
40 239 91
128 283 26
296 13 23
93 133 63
119 86 48
89 70 33
42 220 70
215 13 68
9 203 37
201 286 67
22 300 41
110 153 18
260 315 99
88 32 44
80 40 61
266 96 73
57 29 96
314 124 76
139 306 1
299 301 86
226 127 79
8 178 41
286 284 74
178 197 83
260 29 34
75 255 40
251 241 58
63 104 69
231 143 4
66 244 91
34 247 66
9 96 50
39 40 63
287 54 92
234 39 77
21 18 45
203 211 51
189 252 1
272 52 49
251 269 3
68 57 23
257 131 59,

318 954
27 305 24
273 214 7
302 66 77
246 123 30
298 192 35
315 290 53
125 314 97
163 126 52
234 17 21
300 74 72
13 37 50
247 75 98
150 50 41
93 232 60
221 290 78
99 141 99
15 54 51
110 167 60
130 123 30
3 146 39
200 43 32
146 298 43
245 305 9
161 54 39
142 179 38
34 145 41
226 17 58
146 122 55
220 151 27
190 133 17
211 79 62
286 295 83
296 1 48
196 155 82
266 53 84
31 1 62
238 221 68
148 285 54
69 104 62
204 130 99
74 277 34
236 164 5
286 173 84
263 118 31
122 196 37
226 223 19
184 44 22
220 144 33
257 275 98
20 251 83
230 25 97
301 95 59
194 266 69
291 246 45
49 47 48
73 294 20
282 316 84
157 268 44
253 67 58
37 159 60
77 2 69
315 139 4
208 285 8
137 207 42
143 274 45
41 169 93
191 254 52
197 55 3
122 118 10
298 134 43
309 22 35
311 144 34
155 281 98
28 285 79
177 244 45
220 181 63
52 93 80
295 268 10
182 112 37
58 36 53
113 137 86
185 116 49
71 136 12
261 168 16
210 153 65
232 180 22
275 238 64
288 98 60
27 251 7
289 34 12
178 220 61
130 160 46
269 241 93
276 306 42
68 109 60
251 270 65
99 173 24
8 94 27
290 148 100
161 9 22
304 18 1
123 303 75
116 106 81
149 103 56
145 32 100
73 242 53
200 174 78
27 151 59
185 8 66
196 48 99
47 272 6
122 192 52
217 248 88
307 231 96
170 245 40
236 140 20
109 7 30
187 62 66
128 30 64
202 50 58
291 123 72
110 75 70
212 222 78
39 199 59
143 159 40
5 115 83
122 146 44
136 119 38
143 98 20
138 17 20
296 48 100
316 270 37
273 28 85
156 61 19
235 180 36
236 146 86
213 276 60
142 55 73
167 259 15
258 295 41
143 108 97
35 51 51
104 97 36
263 108 97
215 131 8
135 209 75
275 2 52
28 164 44
137 73 64
96 141 98
238 273 72
217 152 69
263 284 57
72 188 15
181 18 71
156 99 23
247 23 22
7 39 100
213 156 45
202 225 17
118 300 96
223 182 99
189 161 64
26 202 10
110 113 42
172 253 90
207 191 77
227 189 52
26 309 91
279 76 27
34 109 80
266 259 38
103 148 43
25 275 85
111 87 59
277 289 34
192 237 47
39 169 39
302 75 92
56 62 95
62 171 14
287 163 86
139 250 21
174 177 36
60 120 46
20 23 28
48 190 34
200 193 68
212 230 26
49 131 9
272 317 25
168 134 52
100 139 73
17 271 8
279 225 2
252 171 62
34 86 92
229 199 90
7 109 19
174 54 41
11 281 36
240 99 73
101 227 4
8 54 42
244 71 68
177 273 61
79 287 49
214 143 82
283 79 43
256 121 11
107 93 34
210 163 68
252 156 36
271 58 20
6 283 3
69 293 71
139 161 88
315 22 96
122 82 18
286 104 45
189 16 90
215 15 42
63 246 73
48 181 51
289 286 63
30 310 94
160 146 97
81 301 35
210 139 70
192 43 23
8 207 51
137 201 95
0 231 84
220 221 47
229 74 81
277 194 16
238 220 37
245 61 76
12 135 43
80 284 80
263 260 58
8 173 3
270 163 90
286 88 59
136 221 21
54 35 61
79 39 76
266 63 67
29 100 71
267 270 3
245 146 76
46 82 3
243 68 58
240 175 80
183 83 29
120 265 98
124 288 92
57 282 56
158 18 13
190 27 90
225 233 61
89 268 44
307 42 99
179 109 95
167 63 66
231 101 20
13 306 32
212 78 4
52 83 77
136 189 82
20 117 67
165 134 27
244 10 39
77 142 37
26 113 39
101 95 85
87 82 5
212 210 43
226 15 44
78 228 12
92 240 74
40 282 75
186 196 75
284 304 23
113 246 39
297 271 80
305 189 98
42 317 25
44 17 72
175 158 5
64 270 24
311 207 65
302 284 80
77 103 90
180 311 8
28 242 38
229 29 64
213 211 41
90 149 78
181 251 82
173 210 58
115 237 5
7 192 11
88 241 87
172 35 85
140 52 4
61 147 42
45 290 100
179 32 62
169 117 38
298 114 8
218 278 26
199 204 26
115 156 16
41 216 75
235 139 77
294 74 39
230 127 60
56 44 12
163 174 30
259 111 11
173 12 24
257 265 76
41 274 25
14 153 97
265 246 52
270 143 71
226 294 12
298 0 31
201 193 64
193 200 23
199 102 23
17 306 80
311 114 79
47 202 29
26 25 51
285 39 86
234 272 77
164 84 99
10 131 20
224 258 94
142 157 27
34 287 62
132 295 71
167 268 16
72 102 81
51 189 33
277 233 60
29 103 80
235 118 13
274 205 99
48 207 39
249 140 21
213 299 32
69 121 61
193 156 37
26 83 6
122 174 45
116 47 91
313 6 31
269 42 55
275 305 23
11 222 64
33 159 29
198 2 94
223 202 12
186 200 35
148 180 63
300 72 35
176 133 50
74 140 69
84 214 52
179 294 89
115 224 29
17 111 74
153 294 1
206 252 4
197 269 40
47 287 68
40 300 45
24 61 38
269 108 23
52 84 21
243 186 16
292 201 64
80 129 1
25 82 42
276 235 63
78 255 85
69 39 85
141 50 100
31 197 40
185 64 25
161 167 95
109 45 93
241 120 15
178 156 63
175 26 73
110 189 83
117 160 93
103 128 22
192 135 100
142 212 70
164 103 76
138 105 30
313 188 21
222 44 28
11 220 98
55 69 52
231 19 84
111 195 56
237 191 8
270 260 79
52 167 15
174 237 91
214 161 47
182 70 80
230 171 92
260 109 1
215 256 89
126 160 73
86 154 84
123 251 51
36 0 14
126 236 50
125 156 81
170 190 14
218 147 62
77 286 16
63 311 6
270 33 63
296 156 60
288 101 92
200 28 28
41 242 85
24 239 57
199 272 66
155 119 44
156 22 64
144 185 5
265 298 48
25 232 79
107 103 36
170 127 79
227 59 10
202 64 15
112 75 76
276 177 61
231 156 66
219 264 71
136 74 44
174 209 24
150 88 57
158 265 85
199 206 83
37 315 45
290 107 8
30 143 54
113 175 98
106 296 85
154 263 8
160 277 7
267 21 60
274 220 36
137 163 29
36 26 3
200 209 53
268 173 63
136 194 1
54 171 14
74 64 50
253 132 83
102 276 58
85 154 70
5 174 65
264 114 99
191 14 97
68 276 64
37 61 30
161 20 17
186 95 74
245 281 45
158 75 63
45 123 6
79 34 26
30 18 22
184 145 66
41 141 6
295 40 23
292 52 61
313 103 61
100 276 11
244 179 74
78 287 5
115 171 26
111 249 22
159 244 16
55 45 26
273 192 79
17 216 90
80 145 89
94 89 47
86 297 68
254 35 81
137 280 24
160 98 98
122 275 53
164 109 90
1 225 85
123 95 58
64 6 38
314 132 31
155 189 22
12 176 9
130 100 39
58 45 23
288 138 95
175 103 3
89 190 45
263 16 22
271 288 6
170 308 10
256 14 64
248 289 88
160 124 15
193 170 28
120 56 42
143 300 64
179 274 82
214 167 66
279 248 26
189 217 40
10 316 41
155 271 33
135 139 33
9 228 31
155 165 33
31 316 75
286 250 37
184 126 84
277 20 53
272 231 17
92 67 66
235 172 81
159 151 30
277 264 4
306 2 52
152 276 15
185 164 74
103 197 87
87 3 46
242 200 36
313 37 83
305 197 31
156 227 82
297 282 9
164 165 13
302 134 46
87 227 19
237 228 81
243 5 15
218 185 15
35 287 65
220 112 42
96 265 42
37 280 37
30 233 68
186 122 81
284 220 74
209 73 91
79 227 65
300 199 41
305 295 68
213 244 3
16 80 93
191 95 20
140 131 77
55 81 82
282 233 47
268 54 55
64 150 18
217 163 1
310 61 29
4 110 26
37 235 7
23 190 24
89 158 74
309 127 30
256 2 53
72 128 18
84 187 5
78 103 39
32 219 69
8 51 81
175 155 40
111 116 98
56 185 65
264 107 36
211 141 38
129 187 9
162 121 44
255 105 52
185 56 28
46 43 97
167 160 3
229 12 11
227 102 73
192 136 3
73 178 30
167 107 9
103 225 60
87 218 86
136 180 47
226 130 57
297 291 39
144 147 79
26 253 99
37 282 95
191 46 6
234 266 56
31 62 14
117 247 13
287 27 93
286 161 43
153 180 98
60 268 87
234 279 4
13 132 45
271 198 79
128 30 34
137 59 37
154 290 27
35 173 42
143 0 8
282 74 8
284 20 30
116 246 94
208 232 2
9 222 86
262 294 10
85 92 84
266 2 87
213 87 64
84 159 32
289 136 24
271 61 46
222 200 65
7 228 5
96 203 84
298 138 10
260 155 78
133 247 48
256 92 81
296 212 56
5 284 20
274 139 78
293 83 57
271 263 37
258 30 28
204 202 56
216 247 27
272 8 100
16 190 49
270 77 36
220 245 17
121 82 7
187 184 48
67 220 70
157 38 81
116 78 11
174 297 44
289 153 85
275 236 82
116 246 80
208 43 98
4 67 5
310 280 80
16 61 38
291 70 67
158 159 10
190 104 30
152 313 21
48 82 89
270 165 41
253 126 72
217 3 77
48 106 46
252 130 36
227 103 28
20 262 65
234 250 93
71 255 53
219 310 84
302 255 42
119 185 84
195 264 68
79 62 77
146 278 6
52 284 3
17 276 79
57 288 8
205 210 79
280 70 80
222 29 43
313 90 29
192 315 9
313 299 41
92 29 55
18 272 43
276 50 53
206 59 17
50 310 66
50 174 53
273 212 1
243 172 28
5 291 31
203 95 86
254 107 13
60 233 82
218 240 43
80 112 87
149 108 99
40 204 5
64 228 39
69 224 77
185 156 27
74 69 76
277 219 66
18 107 87
32 300 10
25 184 66
172 132 30
238 110 42
106 74 23
206 165 39
174 304 82
186 222 89
105 168 34
138 234 81
144 103 3
49 146 3
8 136 87
206 210 65
29 76 98
305 114 75
275 232 47
79 298 64
84 154 82
196 230 57
164 208 53
267 227 44
176 310 20
271 217 10
48 95 9
110 57 74
256 309 55
241 69 98
69 137 49
143 157 43
124 62 11
293 162 79
109 0 76
236 164 44
222 150 58
78 176 93
196 56 35
7 105 23
108 12 72
133 254 5
262 4 27
179 195 100
183 219 68
207 199 14
276 151 90
107 225 39
63 60 28
170 191 19
104 240 49
203 98 91
173 121 82
193 183 67
270 142 10
113 146 98
91 277 86
7 149 65
128 166 33
252 245 88
110 221 65
42 164 78
252 208 48
236 214 4
178 139 18
1 72 60
308 112 8
100 11 28
168 15 65
131 19 10
165 220 74
254 232 25
218 259 37
140 205 73
50 201 33
110 310 26
240 259 49
72 103 48
6 1 16
62 4 80
184 252 94
6 258 68
281 291 66
305 307 79
139 169 38
251 226 88
229 200 42
259 271 2
298 306 95
243 51 69
199 296 26
222 199 49
229 11 35
304 42 16
95 257 17
30 21 68
133 73 82
258 284 98
145 246 19
103 243 15
277 204 21
218 200 99
214 114 91
137 310 97
224 293 72
249 60 13
301 71 27
78 242 38
60 141 42
239 83 88
235 79 33
95 88 100
139 187 51
0 21 67
90 79 87
135 118 46
51 244 96
115 128 77
278 271 39
267 220 21
27 117 95
313 202 43
217 226 80
15 32 60
79 263 74
40 175 48
29 252 62
75 95 89
156 209 55
223 145 32
315 163 9
314 25 79
167 246 26
3 83 43
195 37 90
24 66 25
127 52 50
91 51 96
168 79 67
31 205 5
29 28 33
130 9 68
184 22 13
178 108 29
122 217 35
68 307 77
270 292 47
275 65 58
115 118 31
97 121 13
194 299 23
229 63 27
244 34 100
15 194 99
194 88 59
317 284 22
163 63 15
155 102 26
116 37 2
128 224 94
215 249 38
185 300 11
314 223 41
70 125 35
120 250 87
48 110 85
65 150 31
117 257 19
108 246 89
262 70 42
145 0 97
299 181 31
184 261 16
12 135 25
267 152 3
55 258 52
255 261 62
42 31 64
228 289 30
185 105 73
215 254 36
213 310 25
208 254 80
158 83 79
33 188 80
91 295 79
22 80 1
58 175 24
158 180 39
164 86 34
155 18 22
260 264 26
253 163 18
230 270 27
249 207 49
173 46 23
17 57 100
145 19 51
156 182 55
222 163 75
29 305 40
314 265 24
211 256 6
159 13 86
191 245 14
216 40 26
229 31 78
290 277 45
170 43 82
84 300 75
299 141 79
233 131 23
249 24 58
134 223 45
246 61 65
215 252 71
252 123 60
151 298 87
161 153 41
185 109 20
133 4 89
196 284 18
109 188 93
8 90 58
253 266 26
141 233 83
236 197 53,

319 957
231 91 96
96 136 39
306 201 8
212 250 57
192 88 3
106 163 43
195 278 7
79 66 21
49 131 52
68 83 26
70 260 88
34 77 68
91 11 9
164 182 96
116 307 99
14 252 85
181 309 10
151 60 34
257 34 9
259 159 33
122 87 36
233 236 58
272 166 39
299 49 85
181 224 97
257 252 97
305 271 86
0 133 72
50 198 64
43 80 44
261 157 11
57 94 39
142 209 2
150 233 36
175 305 19
122 184 81
183 217 50
266 132 84
173 274 20
140 167 21
268 296 9
238 214 37
316 156 44
149 256 84
304 299 25
231 77 31
154 24 50
243 192 1
42 165 93
297 83 36
249 308 45
161 170 75
112 71 89
17 157 60
247 228 42
282 247 78
84 61 57
30 117 16
274 14 59
75 55 90
20 249 14
286 25 74
253 171 17
253 158 47
133 130 38
173 62 96
307 186 62
32 106 78
117 217 52
208 299 45
18 171 23
229 92 43
273 82 25
167 98 49
176 260 78
126 16 24
256 188 62
90 186 35
76 130 34
144 15 61
276 17 24
192 230 58
28 142 26
290 58 44
168 303 43
262 289 42
162 117 36
118 229 82
88 109 16
5 225 5
236 148 15
192 129 30
186 145 40
274 127 4
93 162 52
91 239 24
146 60 61
131 0 56
289 9 85
184 93 21
91 218 59
161 301 13
5 177 41
146 301 53
72 275 71
49 73 73
112 247 17
82 238 4
60 87 14
63 149 52
285 110 73
249 73 11
74 195 71
231 62 18
182 300 88
104 119 92
222 26 59
156 295 83
287 206 76
129 213 10
10 186 17
84 143 54
290 77 62
161 292 58
49 1 71
57 105 62
63 175 55
199 74 9
245 299 36
119 205 88
30 218 53
196 45 89
279 113 90
302 144 57
106 74 54
264 137 24
257 151 3
179 294 16
285 225 28
61 53 50
87 11 1
59 291 28
55 289 100
180 3 28
266 222 88
126 109 39
169 118 73
297 254 38
298 253 7
285 123 7
151 167 96
112 183 94
278 231 11
191 3 29
298 303 93
18 276 35
246 91 27
25 250 38
181 105 57
105 202 71
128 277 48
105 20 40
7 253 41
204 222 41
142 291 43
317 156 62
17 205 58
119 99 83
9 254 17
252 237 30
314 45 90
0 80 32
291 122 9
289 47 74
212 170 22
216 288 62
146 289 51
22 116 47
16 138 45
102 81 30
255 314 25
97 172 24
77 111 91
216 191 22
4 56 2
61 77 100
191 207 83
125 136 20
205 276 14
220 27 93
286 188 31
212 6 62
135 149 61
247 32 75
275 192 45
161 113 55
110 290 51
125 95 6
135 164 31
33 57 69
46 251 7
176 221 62
43 63 65
153 78 20
5 181 42
139 21 63
279 275 97
271 171 50
311 150 94
237 54 41
58 110 62
159 154 46
116 155 62
34 209 9
112 313 78
255 272 5
166 242 69
189 31 70
99 147 86
100 9 84
217 160 63
133 144 29
251 230 76
248 83 86
11 121 55
14 133 71
7 51 64
45 238 45
290 248 14
88 95 52
182 81 16
75 74 79
254 140 89
111 245 50
122 109 83
34 59 78
54 197 96
53 75 55
113 170 58
297 302 36
72 223 13
234 155 55
172 159 17
96 98 94
273 168 67
188 242 58
52 174 74
6 32 7
4 115 78
210 273 32
311 44 43
182 196 78
178 286 76
192 39 30
288 206 62
80 26 95
132 196 84
315 280 72
42 161 75
105 311 52
276 115 49
138 172 5
106 234 50
60 259 60
49 97 95
6 11 78
174 284 97
175 129 77
97 114 23
160 224 38
161 65 90
277 90 39
206 178 96
195 303 10
45 288 13
183 139 60
224 271 60
231 217 78
45 86 64
103 314 87
135 262 58
23 172 82
63 37 42
193 32 26
115 211 2
113 3 61
117 133 1
13 253 16
273 75 99
69 202 28
83 226 95
233 294 58
135 220 97
20 135 65
81 161 94
260 258 23
